2 Cat.;4 Cat.;6 Cat.;8 Cat.;10 Cat.;15 Cat.;25 Cat.
0.482;2.4838;5.0994;9.5332;19.2424;37.7002;96.8404
0.4988;2.3618;6.7292;11.3148;17.792;31.912;82.5322
0.4888;1.9484;5.95;9.7346;16.3096;34.1752;85.61
0.4728;2.4568;5.7002;11.3186;15.532;32.1426;104.1592
0.4872;2.544;5.3548;9.8716;14.068;31.5328;107.44
0.4636;2.4288;5.0184;10.7152;14.88;32.6064;102.2404
0.4758;2.731;5.3944;10.8866;14.8864;35.5008;101.437
0.4712;2.69;5.3422;9.337;15.0528;39.3624;93.0174
0.4688;2.3056;4.996;10.5624;18.9926;36.8268;107.712
0.4496;2.4888;6.4358;11.3384;15.66;34.1238;99.9268
0.4996;2.518;5.6824;8.9456;17.1354;35.512;89.529
0.48;1.987;6.1328;11.9044;16.0084;39.6864;102.9834
0.4892;2.6988;5.8352;10.4552;16.6064;42.1656;85.3736
0.464;2.282;5.721;11.2482;13.31;33.48;87.4332
0.4286;2.3584;4.8708;10.136;15.3848;35.4634;103.2604
0.48;2.332;5.3164;9.368;15.016;38.8912;109.4912
0.476;2.6204;5.5108;8.504;16.0288;39.6666;104.3332
0.48;2.5426;5.8384;10.435;15.9344;32.564;98.3168
0.4904;2.3584;5.38;10.5264;16.5002;35.5034;101.895
0.4846;2.4396;6.0706;10.792;20.442;39.2;108.6096
0.4616;2.456;6.868;9.2952;14.4592;36.72;112.2402
0.4688;2.4288;5.307;10.678;16.7668;34.56;110.6432
0.4902;2.5416;5.5564;11.912;14.1976;40.2348;95.5436
0.4792;2.7144;4.7484;11.2238;15.385;36.6294;113.9412
0.4784;2.554;5.5324;10.0048;16.1376;34.644;99.8084
0.495;2.506;5.7572;10.4078;18.6354;34.91;100.4852
0.4952;2.1488;6.0218;9.002;15.6856;37.7452;114.9608
0.474;2.3664;5.613;9.8172;17.0246;39.4932;116.08
0.484;2.37;5.871;8.1112;16.8576;35.14;98.968
0.48;2.2152;5.9436;10.368;15.9706;34.971;91.2864
0.478;2.584;5.726;9.2248;15.5104;38.1512;98.309
0.4928;2.6984;5.2576;10.062;15.594;36.3124;97.244
0.4988;2.0332;5.8732;9.1812;17.3718;31.8414;104.286
0.4856;2.0706;5.8962;9.5852;16.8856;33.7904;104.344
0.4784;2.275;5.9576;8.952;18.2416;42.624;94.2372
0.492;2.5446;6.3234;10.424;17.12;40.184;111.7352
0.5;2.568;5.9952;11.2432;15.006;31.9124;112.5936
0.493;2.3258;5.019;11.2756;15.7052;33.32;85.1454
0.482;2.432;5.762;10.137;17.534;35.8624;117.7888
0.4552;2.4442;6.3752;9.714;13.7408;34.0568;94.957
0.4664;2.8028;4.9906;12.1076;16.2544;31.162;101.148
0.4856;2.5952;5.575;11.858;17.1044;40.045;102.4134
0.4808;2.5148;5.51;9.14;18.3112;35.589;104.3244
0.4558;2.3;6.3952;10.072;17.3524;34.0588;99.892
0.4824;2.2816;6.3512;11.0168;17.2624;37.6216;109.1958
0.4998;2.38;5.653;11.4194;15.965;35.5806;103.784
0.4636;2.336;5.516;9.9834;15.3438;33.5636;98.4892
0.4636;2.2072;5.586;10.225;14.6842;41.259;97.1152
0.494;2.7164;4.9692;10.415;17.0474;37.508;87.3432
0.4636;2.416;5.9904;10.6904;15.918;34.832;94.9456
0.4928;2.4964;5.4204;10.285;14.4104;31.9368;109.3378
0.495;2.5758;5.2094;11.7532;16.031;30.772;109.3494
0.4352;2.2552;5.544;10.0736;15.607;36.6644;93.5752
0.4832;2.1784;5.548;10.496;16.3974;37.684;88.0084
0.4916;2.246;6.0468;10.2048;17.9;32.331;100.8064
0.497;2.5992;6.1984;11.452;17.7698;31.5652;99.4308
0.4868;2.3024;6.0752;10.848;17.6004;35.5012;113.2476
0.4636;2.038;6.1136;9.8358;15.716;38.3128;104.4184
0.4892;2.3426;5.368;9.7688;16.1188;38.16;97.368
0.4736;2.9164;5.8764;11.7612;14.8178;35.106;92.4728
0.484;2.781;5.12;10.1082;16.6322;35.4354;96.6202
0.4838;2.442;6.0856;9.4046;17.7776;30.5594;117.1132
0.476;2.42;6.279;9.8064;16.9128;35.128;94.66
0.478;2.5352;5.9192;11.8794;16.1776;37.5864;85.7064
0.5008;2.472;5.8524;11.63;14.6472;37.8412;79.1264
0.484;2.045;5.1704;9.4276;16.3268;33.183;133.502
0.492;2.5652;6.0498;9.5396;16.039;39.7368;95.6224
0.4244;2.186;5.964;9.552;15.7656;33.5018;102.684
0.474;2.4054;5.688;9.3902;16.4246;33.3584;97.7952
